EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
65319,2017/12/01 05:00:00+00,1340708,FOOD SERVICE,CLARION INN,1620,ARTHUR ST,LOUISVILLE,KY,40208,REGULAR,88,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service.(cream cheese and yogurt 50 degrees F-53 degrees F)corrected  ,605,251
67845,2017/09/21 04:00:00+00,1322898,FOOD SERVICE,CALIFORNIA PIZZA KITCHEN,7900,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,86,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service.  Corrected,605,252
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,2,"Container, properly labeled",No,label all food  ,605,253
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,IMPROPER STORAGE OF PERSONAL DRINKS  PERSONAL DRINK WITH NO LID AND STRAW  CORRECTED  ,605,254
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soiL  clean shelves  ,605,255
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,No handwashing sign that notifies food employees to wash their hands.  ,605,256
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,27,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",No,Garbage and refuse containers not covered as required.  ,605,257
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,"Presence of rodents.  OBSERVED MICE ON GLUE BOARD , STILL ALIVE  ",605,258
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  under equipment  ,605,259
33863,2017/10/04 04:00:00+00,1326614,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,83,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls and ceiling are not clean.  attached equioment not clean  ,605,260
100800,2017/09/26 04:00:00+00,1324144,FOOD SERVICE,GUY FIERI'S SMOKEHOUSE,434,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,82,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (in house sauces, pimento cheese, blue cheese, slaw, heavy cream, chicken breast, wings, etc... on line 54 F- 58 F)    Corrected, discarded  ",605,261
100800,2017/09/26 04:00:00+00,1324144,FOOD SERVICE,GUY FIERI'S SMOKEHOUSE,434,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,82,4,Facilities to maintain product temp.,No,Lack of properly maintained refrigeration units for potentially hazardous foods.  (54-58 F),605,262
100800,2017/09/26 04:00:00+00,1324144,FOOD SERVICE,GUY FIERI'S SMOKEHOUSE,434,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,82,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Employee eating, drinking, smoking in unauthorized area.  ",605,263
100800,2017/09/26 04:00:00+00,1324144,FOOD SERVICE,GUY FIERI'S SMOKEHOUSE,434,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,82,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,The chlorine solution for manual/mechanical warewashing is not at the proper concentration level.  (actively dishwashing)   ,605,264
100800,2017/09/26 04:00:00+00,1324144,FOOD SERVICE,GUY FIERI'S SMOKEHOUSE,434,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,82,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,In use food (ice) dispensing utensil not properly stored. ( scoop handle in contact with product)  ,605,265
46733,2017/09/20 04:00:00+00,1322695,FOOD SERVICE,RECENTER MINISTRIES,733,E JEFFERSON ST,LOUISVILLE,KY,40203,REGULAR,87,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,"Presence of insects.  GNATS , DEAD AND ALIVE IN FOOD STORAGE AREA",605,266
76472,2017/10/24 04:00:00+00,1331524,FOOD SERVICE,RED ROBIN,9870,VON ALLMEN CT,LOUISVILLE,KY,40241,REGULAR,86,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Employee eating, drinking, smoking in unauthorized area.  Hands not washed to prevent contamination from previous task.  Improper storage of personal drink(s)/food  ",605,267
76472,2017/10/24 04:00:00+00,1331524,FOOD SERVICE,RED ROBIN,9870,VON ALLMEN CT,LOUISVILLE,KY,40241,REGULAR,86,22,SEWAGE AND WASTE DISPOSAL.,Yes,"Sewage exposure. (Dirty water from hand sink in bar not draining properly into drain; splashing onto floor)   ",605,268
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,2,"Container, properly labeled",No,label all food  ,605,269
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  ,605,270
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls and ceiling are not clean.  ,605,271
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  under equipment  ,605,272
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,No handwashing sign that notifies food employees to wash their hands.  ,605,273
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,23,"Installed, maintained",No,"Plumbing not maintained in good repair.  show proof of properly permitted water heater , green sticker from licensed plumber  Repair faucet at hand sink at front,tighten fixture  ",605,274
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,No chemical test kit.  ,605,275
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,EMPLYEE DRINK STORED ABOVE PREP LINE  CORRECTED  ,605,276
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,20,"Storage, handling of clean equipment/utensils/single service articles",No,Improper display/storage of single service items.  keep single service off of floor  outside storage,605,277
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,In use food (ice) dispensing utensil not properly stored.  KEEP SCOOP WITH HANDLE UO WHEN STORED IN ICE  ,605,278
32578,2017/11/28 05:00:00+00,1339909,FOOD SERVICE,WHITE CASTLE #19,7400,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,77,29,Outer openings protected,No,"Outer openings not protected against the entry of pests.  COVER OR REPAIR VENT ON STORAGE BUILDING, BOTTOM RIGHT CORNER TO PREVENT ENTRY OF PESTS  ",605,279
35038,2018/04/19 04:00:00+00,1373106,FOOD SERVICE,STRIKE & SPARE FAMILY FUN CENTER,6220,OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,REGULAR,68,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  ",605,280
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (dairy, house made dressings, deli meat, cooked vegetables 44-57 F)    Corrected, discarded immediately  ",605,281
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,WALLS NOT CLEAN ( DISH ROOM) AREA EXPOSED WITH EXCESSIVE GRAY WATER,605,282
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,4,Facilities to maintain product temp.,No,Lack of properly maintained refrigeration units for potentially hazardous foods. 45-50 F reach in cooler on line  ,605,283
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,8,"Food Protection - storage, prep, display, service, transp.",No,"Food not protected during storage. (raw shell eggs, food not stored at least six inches off of floor)  ",605,284
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,Warewashing machine not properly operated. (items not air dried before being stacked)  ,605,285
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,"The chlorine solution for manual/mechanical warewashing is not at the proper concentration level. (0 ppm Chlorine, operator actively washing dishes during inspection)      Corrected, Operator may not use the dishwashing machine for warewashing until it is repaired.  ",605,286
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,18,"Wiping cloths clean, use restricted",No,Cloths in use not stored in sanitizer solution.  ,605,287
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,23,"Installed, maintained",No,"Plumbing not maintained in good repair. (leak at sanitizer dispenser, 3 comp sink)  Condensation leaks in reach in cooler on cook line and walk in freezer.  ",605,288
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,20,"Storage, handling of clean equipment/utensils/single service articles",No,Improper storage of clean utensils.  Improper display/storage of single service items. (not stored at least six inches off of floor)  ,605,289
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,  Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  ,605,290
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,34,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",No,Employee clothing/possessions not stored in lockers  ,605,291
89389,2018/04/17 04:00:00+00,1372602,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,74,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  ",605,292
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Improper storage of employee food/drink(s). (employee drinks stored on food preperation line and next to food storage) (corrected)  Employee personal drinks do not have a lid and straw.  ,605,293
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Toxic items not properly stored. (chemicals stored next to single service items) (corrected)  ,605,294
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,Hand cleaner not provided at lavatory or handwashing sink.  ,605,295
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"Potentially hazardous food requiring refrigeration not rapidly cooled to an internal temperature of 41 degrees Fahrenheit or below. (oatmeal holding at 82 degrees after 3.5 hours) (discarded)  Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (Shredded cheese holding at 51 degrees F, guacamole at 48 degrees F, sliced pepperjack and asiago cheese at 58 degrees) (corrected)  ",605,296
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,The quarternary ammonium for manual/mechanical warewashing is not at the proper concentration level. (washing dishes at below 200 ppm quaternary ammonia)  ,605,297
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,5,Thermometers provided and conspicuous,No,Lack of accurate thermometers in all refrigeration and freezing units storing potentially hazardous foods.  ,605,298
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,12,"Clean clothes, hair restraints",No,No hair restraints.  ,605,299
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of insects.  ,605,300
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,15,"Food/Non-food contact surfaces designed, constructed, maintained, installed",No,Gasket(s) in disrepair. (milk cooler)  ,605,301
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,20,"Storage, handling of clean equipment/utensils/single service articles",No,Single service items stored under plumbing.  ,605,302
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,23,"Installed, maintained",No,Plumbing not maintained in good repair. (splash guard needed at hand sink)  ,605,303
56899,2018/06/07 04:00:00+00,1385817,FOOD SERVICE,WENDYS #310,193,OUTER LOOP,LOUISVILLE,KY,40214,REGULAR,66,13,SUPERVISION:PERSON IN CHARGE PRESENT AND DEMONSTRATES KNOWLEDGE OF FOOD SAFETY PRINCIPLES,Yes,Person-in-charge does not demonstrate knowledge.  ,605,304
52375,2018/04/23 04:00:00+00,1373829,FOOD SERVICE,PAPA JOHN'S #12,6902,SOUTHSIDE DR,LOUISVILLE,KY,40214,REGULAR,87,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"Employee eating, drinking, smoking in unauthorized area.(corrected)  Employee open top drink stored on and above food and food prep surface.(corrected)  ",605,305
52375,2018/04/23 04:00:00+00,1373829,FOOD SERVICE,PAPA JOHN'S #12,6902,SOUTHSIDE DR,LOUISVILLE,KY,40214,REGULAR,87,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Toxic items not properly stored.(stored next to food in walk-in cooler)corrected  ,605,306
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,2,"Container, properly labeled",No,Containers not labeled.,605,307
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Bare hand contact with ready-to eat foods.(squeezing lemons with bare hands then putting lemon into drink)correction made by discarding drink  ,605,308
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil.  ,605,309
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls are not clean.,605,310
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Toxic items not properly stored.(corrected)  ,605,311
33863,2018/04/23 04:00:00+00,1373831,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,84,24,"CROSS-CONNECTION, BACK SIPHONAGE, BACKFLOW",Yes,Plumbing system is not installed to preclude backflow.(need vacuum breaker or air gap at mop sink)  ,605,312
